Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X1 (px),Object Location Y1 (px),Object Location X2 (px),Object Location Y2 (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714930520.122137,1714930520.122137,0.0,person,1,113,540,479,39.42806434631348,center,150,150,300,300
1714930520.207907,1714930520.207907,0.0,person,0,116,539,479,39.51383423805237,center,150,150,300,300
1714930520.288457,1714930520.288457,0.0,person,2,115,531,479,39.59438419342041,center,150,150,300,300
1714930520.3634634,1714930520.3634634,0.0,person,4,115,527,479,39.66939067840576,center,150,150,300,300
1714930520.4467456,1714930520.4467456,0.0,person,0,114,522,479,39.75267291069031,center,150,150,300,300
1714930520.5279226,1714930520.5279226,0.0,person,2,114,522,479,39.83384990692139,center,150,150,300,300
1714930520.6164265,1714930520.6164265,0.0,person,3,114,521,479,39.922353744506836,center,150,150,300,300
1714930520.6952548,1714930520.6952548,0.0,person,3,114,522,479,40.001182079315186,center,150,150,300,300
1714930520.773893,1714930520.773893,0.0,person,2,115,522,479,40.07982039451599,center,150,150,300,300
1714930520.8558717,1714930520.8558717,0.0,person,0,116,528,479,40.16179895401001,center,150,150,300,300
1714930520.9418626,1714930520.9418626,0.0,person,1,114,521,479,40.24778985977173,center,150,150,300,300
1714930521.024546,1714930521.024546,0.0,person,2,116,527,479,40.33047318458557,center,150,150,300,300
1714930521.106486,1714930521.106486,0.0,person,0,117,527,479,40.412413358688354,center,150,150,300,300
1714930521.1947684,1714930521.1947684,0.0,person,1,115,521,479,40.50069570541382,center,150,150,300,300
1714930521.2833529,1714930521.2833529,0.0,person,1,115,520,479,40.589280128479004,center,150,150,300,300
1714930521.3637457,1714930521.3637457,0.0,person,3,114,519,479,40.66967296600342,center,150,150,300,300
1714930521.4507134,1714930521.4507134,0.0,person,0,114,518,479,40.756640672683716,center,150,150,300,300
1714930521.5408318,1714930521.5408318,0.0,person,0,114,518,479,40.84675908088684,center,150,150,300,300
1714930521.622015,1714930521.622015,0.0,person,0,114,517,479,40.92794227600098,center,150,150,300,300
1714930521.7059186,1714930521.7059186,0.0,person,2,114,518,479,41.01184582710266,center,150,150,300,300
1714930521.7921076,1714930521.7921076,0.0,person,0,114,515,479,41.09803485870361,center,150,150,300,300
1714930521.867682,1714930521.867682,0.0,person,0,114,517,479,41.173609256744385,center,150,150,300,300
1714930521.9489884,1714930521.9489884,0.0,person,0,114,515,479,41.254915714263916,center,150,150,300,300
1714930522.0347538,1714930522.0347538,0.0,person,0,115,515,480,41.340681076049805,center,150,150,300,300
1714930522.1191595,1714930522.1191595,0.0,person,0,115,515,479,41.42508673667908,center,150,150,300,300
1714930522.2143128,1714930522.2143128,0.0,person,0,115,516,480,41.52024006843567,center,150,150,300,300
1714930522.305985,1714930522.305985,0.0,person,0,115,514,479,41.6119122505188,center,150,150,300,300
1714930522.385805,1714930522.385805,0.0,person,0,115,513,479,41.69173216819763,center,150,150,300,300
1714930522.478643,1714930522.478643,0.0,person,0,116,513,479,41.78457021713257,center,150,150,300,300
1714930522.5565062,1714930522.5565062,0.0,person,0,114,513,479,41.862433433532715,center,150,150,300,300
1714930522.6395118,1714930522.6395118,0.0,person,0,116,513,479,41.9454391002655,center,150,150,300,300
1714930522.7268937,1714930522.7268937,0.0,person,0,115,512,479,42.0328209400177,center,150,150,300,300
1714930522.8113828,1714930522.8113828,0.0,person,0,116,512,479,42.11731004714966,center,150,150,300,300
1714930522.9004626,1714930522.9004626,0.0,person,0,116,512,479,42.20638990402222,center,150,150,300,300
1714930522.9769847,1714930522.9769847,0.0,person,0,117,511,479,42.28291201591492,center,150,150,300,300
1714930523.0563514,1714930523.0563514,0.0,person,0,117,512,479,42.36227869987488,center,150,150,300,300
1714930523.1395957,1714930523.1395957,0.0,person,0,116,512,479,42.44552302360535,center,150,150,300,300
1714930523.2306993,1714930523.2306993,0.0,person,0,117,512,479,42.53662657737732,center,150,150,300,300
1714930523.3146083,1714930523.3146083,0.0,person,0,116,512,479,42.62053561210632,center,150,150,300,300
1714930523.4011793,1714930523.4011793,0.0,person,0,118,512,479,42.707106590270996,center,150,150,300,300
1714930523.481693,1714930523.481693,0.0,person,0,117,511,479,42.787620306015015,center,150,150,300,300
1714930523.5777674,1714930523.5777674,0.0,person,0,118,512,479,42.883694648742676,center,150,150,300,300
1714930523.6693218,1714930523.6693218,0.0,person,0,117,511,479,42.97524905204773,center,150,150,300,300
1714930523.7600243,1714930523.7600243,0.0,person,0,115,511,479,43.06595158576965,center,150,150,300,300
1714930523.841871,1714930523.841871,0.0,person,0,116,512,479,43.14779829978943,center,150,150,300,300
1714930523.9268997,1714930523.9268997,0.0,person,0,116,511,479,43.232826948165894,center,150,150,300,300
1714930524.0078216,1714930524.0078216,0.0,person,0,116,511,479,43.313748836517334,center,150,150,300,300
1714930524.0932362,1714930524.0932362,0.0,person,0,115,512,479,43.399163484573364,center,150,150,300,300
1714930524.1815653,1714930524.1815653,0.0,person,0,115,512,479,43.48749256134033,center,150,150,300,300
1714930524.2620518,1714930524.2620518,0.0,person,0,114,512,479,43.56797909736633,center,150,150,300,300
1714930524.3444965,1714930524.3444965,0.0,person,0,116,513,479,43.650423765182495,center,150,150,300,300
1714930524.427302,1714930524.427302,0.0,person,0,116,513,480,43.73322916030884,center,150,150,300,300
1714930524.518781,1714930524.518781,0.0,person,0,115,514,479,43.824708223342896,center,150,150,300,300
1714930524.6109018,1714930524.6109018,0.0,person,0,115,514,479,43.916829109191895,center,150,150,300,300
1714930524.6931973,1714930524.6931973,0.0,person,1,115,513,479,43.99912452697754,center,150,150,300,300
1714930524.7827535,1714930524.7827535,0.0,person,3,116,515,479,44.08868074417114,center,150,150,300,300
1714930524.8639967,1714930524.8639967,0.0,person,2,116,516,479,44.16992402076721,center,150,150,300,300
1714930524.9503093,1714930524.9503093,0.0,person,3,116,515,479,44.25623655319214,center,150,150,300,300
1714930525.0368671,1714930525.0368671,0.0,person,0,116,518,479,44.34279441833496,center,150,150,300,300
1714930525.1256073,1714930525.1256073,0.0,person,0,115,519,479,44.4315345287323,center,150,150,300,300
1714930525.208065,1714930525.208065,0.0,person,0,116,518,479,44.51399230957031,center,150,150,300,300
1714930525.2892249,1714930525.2892249,0.0,person,0,115,530,479,44.595152139663696,center,150,150,300,300
1714930525.3708844,1714930525.3708844,0.0,person,0,117,524,479,44.67681169509888,center,150,150,300,300
1714930525.4475286,1714930525.4475286,0.0,person,0,118,536,479,44.75345587730408,center,150,150,300,300
1714930525.5283768,1714930525.5283768,0.0,person,0,118,533,479,44.834304094314575,center,150,150,300,300
1714930525.6161182,1714930525.6161182,0.0,person,0,117,518,479,44.92204546928406,center,150,150,300,300
1714930525.7023475,1714930525.7023475,0.0,person,0,117,519,479,45.00827479362488,center,150,150,300,300
1714930525.782524,1714930525.782524,0.0,person,0,117,521,479,45.08845138549805,center,150,150,300,300
1714930525.8710449,1714930525.8710449,0.0,person,0,118,522,479,45.17697215080261,center,150,150,300,300
1714930525.9525464,1714930525.9525464,0.0,person,0,118,534,479,45.25847363471985,center,150,150,300,300
1714930526.0331025,1714930526.0331025,0.0,person,0,117,527,479,45.33902978897095,center,150,150,300,300
1714930526.11547,1714930526.11547,0.0,person,0,115,532,479,45.42139720916748,center,150,150,300,300
1714930526.210519,1714930526.210519,0.0,person,0,119,543,479,45.516446352005005,center,150,150,300,300
1714930526.3020036,1714930526.3020036,0.0,person,0,114,547,479,45.60793089866638,center,150,150,300,300
1714930526.3040035,1714930526.3040035,0.0,remote,182,258,292,312,45.609930753707886,center,150,150,300,300
1714930526.38539,1714930526.38539,0.0,person,5,114,568,479,45.691317319869995,center,150,150,300,300
1714930526.3873901,1714930526.3873901,0.0,toothbrush,155,303,277,383,45.69331741333008,Nearness,150,150,300,300
1714930526.4680905,1714930526.4680905,0.0,person,10,115,564,479,45.77401781082153,center,150,150,300,300
1714930526.5522053,1714930526.5522053,0.0,person,0,114,569,480,45.8581326007843,center,150,150,300,300
1714930526.6366801,1714930526.6366801,0.0,person,0,109,569,479,45.942607402801514,center,150,150,300,300
1714930526.728744,1714930526.728744,0.0,person,0,104,587,479,46.03467130661011,center,150,150,300,300
1714930526.8146324,1714930526.8146324,0.0,person,0,96,601,479,46.12055969238281,center,150,150,300,300
1714930526.893831,1714930526.893831,0.0,person,0,77,635,480,46.19975829124451,center,150,150,300,300
1714930526.9736693,1714930526.9736693,0.0,person,0,70,632,479,46.27959656715393,center,150,150,300,300
1714930527.0659118,1714930527.0659118,0.0,person,0,51,635,479,46.37183904647827,center,150,150,300,300
1714930527.1378956,1714930527.1378956,0.0,person,0,44,628,480,46.44382286071777,center,150,150,300,300
1714930527.219246,1714930527.219246,0.0,person,1,52,625,480,46.52517318725586,center,150,150,300,300
1714930527.3006904,1714930527.3006904,0.0,person,2,57,612,479,46.60661768913269,center,150,150,300,300
1714930527.3752332,1714930527.3752332,0.0,person,0,81,602,479,46.68116044998169,center,150,150,300,300
1714930527.4452684,1714930527.4452684,0.0,person,0,83,600,479,46.751195669174194,center,150,150,300,300
1714930527.534468,1714930527.534468,0.0,person,0,82,603,479,46.84039521217346,center,150,150,300,300
1714930527.6314893,1714930527.6314893,0.0,person,0,78,596,479,46.937416553497314,center,150,150,300,300
1714930527.719032,1714930527.719032,0.0,person,0,80,590,479,47.024959325790405,center,150,150,300,300
1714930527.7958784,1714930527.7958784,0.0,person,0,81,592,479,47.101805686950684,center,150,150,300,300
1714930527.8775723,1714930527.8775723,0.0,person,0,85,596,479,47.183499574661255,center,150,150,300,300
1714930527.9749155,1714930527.9749155,0.0,person,2,85,597,480,47.280842781066895,center,150,150,300,300
1714930528.0756502,1714930528.0756502,0.0,person,1,84,590,479,47.381577491760254,center,150,150,300,300
1714930528.1815116,1714930528.1815116,0.0,person,0,85,590,479,47.487438917160034,center,150,150,300,300
1714930528.2824507,1714930528.2824507,0.0,person,2,86,589,479,47.588377952575684,center,150,150,300,300
1714930528.374197,1714930528.374197,0.0,person,0,85,587,479,47.680124282836914,center,150,150,300,300
1714930528.4558854,1714930528.4558854,0.0,person,4,86,584,479,47.761812686920166,center,150,150,300,300
1714930528.539314,1714930528.539314,0.0,person,1,88,581,479,47.84524130821228,center,150,150,300,300
1714930528.6211658,1714930528.6211658,0.0,person,0,87,579,479,47.92709302902222,center,150,150,300,300
1714930528.7152662,1714930528.7152662,0.0,person,2,95,572,480,48.021193504333496,center,150,150,300,300
1714930528.8196468,1714930528.8196468,0.0,person,4,89,579,479,48.12557411193848,center,150,150,300,300
1714930528.9100485,1714930528.9100485,0.0,person,2,88,576,479,48.215975761413574,center,150,150,300,300
1714930529.0032437,1714930529.0032437,0.0,person,0,88,579,479,48.309170961380005,center,150,150,300,300
1714930529.097003,1714930529.097003,0.0,person,0,89,581,479,48.40293025970459,center,150,150,300,300
1714930529.1816437,1714930529.1816437,0.0,person,0,90,584,479,48.487571001052856,center,150,150,300,300
1714930529.269922,1714930529.269922,0.0,person,0,90,578,479,48.575849294662476,center,150,150,300,300
1714930529.354302,1714930529.354302,0.0,person,0,90,584,479,48.660229206085205,center,150,150,300,300
1714930529.4419036,1714930529.4419036,0.0,person,7,91,587,479,48.747830867767334,center,150,150,300,300
1714930529.5215263,1714930529.5215263,0.0,person,5,91,585,479,48.82745361328125,center,150,150,300,300
1714930529.6237583,1714930529.6237583,0.0,person,2,92,586,479,48.92968559265137,center,150,150,300,300
1714930529.7281454,1714930529.7281454,0.0,person,5,91,577,479,49.03407263755798,center,150,150,300,300
1714930529.8152318,1714930529.8152318,0.0,person,7,90,583,479,49.121159076690674,center,150,150,300,300
1714930529.897753,1714930529.897753,0.0,person,2,90,575,479,49.20368027687073,center,150,150,300,300
1714930529.9811182,1714930529.9811182,0.0,person,1,90,576,479,49.2870454788208,center,150,150,300,300
1714930530.064395,1714930530.064395,0.0,person,2,91,579,479,49.37032222747803,center,150,150,300,300
1714930530.157075,1714930530.157075,0.0,person,1,91,579,479,49.46300220489502,center,150,150,300,300
1714930530.2526205,1714930530.2526205,0.0,person,0,89,575,479,49.55854773521423,center,150,150,300,300
1714930530.3381886,1714930530.3381886,0.0,person,1,90,580,479,49.644115924835205,center,150,150,300,300
1714930653.5574057,1714930653.5574057,0.0,person,53,98,567,479,4.451984882354736,center,150,150,300,300
1714930653.7922378,1714930653.7922378,0.0,person,13,102,568,479,4.686816930770874,center,150,150,300,300
1714930653.9062915,1714930653.9062915,0.0,person,17,102,565,479,4.800870656967163,center,150,150,300,300
1714930653.9977388,1714930653.9977388,0.0,person,18,97,578,479,4.8923180103302,center,150,150,300,300
1714930654.101859,1714930654.101859,0.0,person,16,102,564,479,4.996438264846802,center,150,150,300,300
1714930654.2117934,1714930654.2117934,0.0,person,16,102,562,479,5.106372594833374,center,150,150,300,300
1714930654.3140445,1714930654.3140445,0.0,person,16,102,563,479,5.208623647689819,center,150,150,300,300
1714930654.4112725,1714930654.4112725,0.0,person,17,102,564,479,5.305851697921753,center,150,150,300,300
1714930654.5050085,1714930654.5050085,0.0,person,16,103,566,479,5.399587631225586,center,150,150,300,300
1714930654.6004927,1714930654.6004927,0.0,person,11,102,566,479,5.495071887969971,center,150,150,300,300
1714930654.7207522,1714930654.7207522,0.0,person,19,102,580,479,5.615331411361694,center,150,150,300,300
1714930654.826279,1714930654.826279,0.0,person,20,101,539,479,5.720858097076416,center,150,150,300,300
1714930655.0020473,1714930655.0020473,0.0,person,18,99,619,479,5.8966264724731445,center,150,150,300,300
1714930655.1271808,1714930655.1271808,0.0,person,16,103,617,479,6.021759986877441,center,150,150,300,300
1714930655.2245996,1714930655.2245996,0.0,person,12,103,605,479,6.119178771972656,center,150,150,300,300
1714930655.3126245,1714930655.3126245,0.0,person,19,102,597,479,6.20720362663269,center,150,150,300,300
1714930655.4158673,1714930655.4158673,0.0,person,13,103,621,479,6.310446500778198,center,150,150,300,300
1714930655.5223799,1714930655.5223799,0.0,person,17,101,531,479,6.416959047317505,center,150,150,300,300
1714930655.6339722,1714930655.6339722,0.0,person,11,103,613,479,6.528551340103149,center,150,150,300,300
1714930655.729661,1714930655.729661,0.0,person,11,99,619,479,6.624240159988403,center,150,150,300,300
1714930655.826182,1714930655.826182,0.0,person,16,101,618,479,6.720761060714722,center,150,150,300,300
1714930655.9164398,1714930655.9164398,0.0,person,14,104,601,479,6.811018943786621,center,150,150,300,300
1714930655.9259508,1714930655.9259508,0.0,cell phone,526,176,613,329,6.820529937744141,Nearness,150,150,300,300
1714930656.0244455,1714930656.0244455,0.0,person,17,104,622,479,6.919024705886841,center,150,150,300,300
1714930656.0264425,1714930656.0264425,0.0,cell phone,526,156,610,305,6.9210216999053955,Nearness,150,150,300,300
1714930656.0284464,1714930656.0284464,0.0,remote,527,156,610,303,6.923025608062744,Nearness,150,150,300,300
1714930656.1411781,1714930656.1411781,0.0,person,14,103,586,479,7.035757303237915,center,150,150,300,300
1714930656.1431777,1714930656.1431777,0.0,cell phone,488,142,569,280,7.03775691986084,Nearness,150,150,300,300
1714930656.2572176,1714930656.2572176,0.0,person,16,104,559,479,7.151796817779541,center,150,150,300,300
1714930656.361255,1714930656.361255,0.0,person,14,105,558,480,7.255834102630615,center,150,150,300,300
1714930656.465105,1714930656.465105,0.0,person,19,105,560,479,7.359684228897095,center,150,150,300,300
1714930656.6197014,1714930656.6197014,0.0,person,15,107,552,479,7.514280557632446,center,150,150,300,300
1714930656.7279468,1714930656.7279468,0.0,person,22,104,544,479,7.622525930404663,center,150,150,300,300
1714930656.826905,1714930656.826905,0.0,person,18,103,531,479,7.721484184265137,center,150,150,300,300
1714930656.9159973,1714930656.9159973,0.0,person,16,105,525,479,7.810576438903809,center,150,150,300,300
1714930657.0190494,1714930657.0190494,0.0,person,17,106,510,479,7.913628578186035,center,150,150,300,300
1714930657.021062,1714930657.021062,0.0,cell phone,270,118,344,252,7.9156410694122314,center,150,150,300,300
1714930657.1189985,1714930657.1189985,0.0,person,17,105,503,479,8.013577699661255,center,150,150,300,300
1714930657.1200063,1714930657.1200063,0.0,remote,252,124,324,252,8.014585494995117,center,150,150,300,300
1714930657.2104177,1714930657.2104177,0.0,person,17,107,498,480,8.104996919631958,center,150,150,300,300
1714930657.2134197,1714930657.2134197,0.0,remote,243,126,311,253,8.107998847961426,center,150,150,300,300
1714930657.2144182,1714930657.2144182,0.0,cell phone,243,126,311,253,8.108997344970703,center,150,150,300,300
1714930657.3061397,1714930657.3061397,0.0,person,15,106,499,480,8.200718879699707,center,150,150,300,300
1714930657.3081396,1714930657.3081396,0.0,remote,243,126,309,254,8.202718734741211,center,150,150,300,300
1714930657.398181,1714930657.398181,0.0,person,15,105,499,480,8.292760133743286,center,150,150,300,300
1714930657.3991823,1714930657.3991823,0.0,remote,234,134,297,260,8.293761491775513,center,150,150,300,300
1714930657.4011805,1714930657.4011805,0.0,cell phone,234,134,297,260,8.295759677886963,center,150,150,300,300
1714930657.487778,1714930657.487778,0.0,person,15,106,497,479,8.382357120513916,center,150,150,300,300
1714930657.4897768,1714930657.4897768,0.0,remote,233,137,293,262,8.384356021881104,center,150,150,300,300
1714930657.5839715,1714930657.5839715,0.0,person,4,106,495,480,8.478550672531128,center,150,150,300,300
1714930657.5859811,1714930657.5859811,0.0,remote,220,148,281,275,8.480560302734375,center,150,150,300,300
1714930657.727009,1714930657.727009,0.0,person,37,105,497,480,8.621588230133057,center,150,150,300,300
1714930657.8501348,1714930657.8501348,0.0,person,44,104,497,479,8.74471402168274,center,150,150,300,300
1714930657.976814,1714930657.976814,0.0,person,29,104,497,479,8.871393203735352,center,150,150,300,300
1714930658.0780513,1714930658.0780513,0.0,person,8,104,504,479,8.972630500793457,center,150,150,300,300
1714930658.177128,1714930658.177128,0.0,person,4,104,504,479,9.071707248687744,center,150,150,300,300
1714930658.2606475,1714930658.2606475,0.0,person,2,108,493,479,9.155226707458496,center,150,150,300,300
1714930658.3629732,1714930658.3629732,0.0,person,1,109,494,479,9.2575523853302,center,150,150,300,300
1714930658.454502,1714930658.454502,0.0,person,2,112,494,479,9.34908127784729,center,150,150,300,300
1714930658.5480797,1714930658.5480797,0.0,person,0,111,498,479,9.4426589012146,center,150,150,300,300
1714930658.6506236,1714930658.6506236,0.0,person,1,111,506,479,9.545202732086182,center,150,150,300,300
1714930658.7484303,1714930658.7484303,0.0,person,1,108,510,479,9.643009424209595,center,150,150,300,300
1714930658.8395996,1714930658.8395996,0.0,person,0,108,511,479,9.7341787815094,center,150,150,300,300
1714930658.9268975,1714930658.9268975,0.0,person,1,110,511,479,9.821476697921753,center,150,150,300,300
1714930659.0224442,1714930659.0224442,0.0,person,1,108,507,479,9.917023420333862,center,150,150,300,300
1714930659.11738,1714930659.11738,0.0,person,2,109,505,479,10.011959075927734,center,150,150,300,300
1714930659.2123122,1714930659.2123122,0.0,person,5,108,505,479,10.106891393661499,center,150,150,300,300
1714930659.3092997,1714930659.3092997,0.0,person,6,108,507,479,10.20387887954712,center,150,150,300,300
1714930659.4503453,1714930659.4503453,0.0,person,9,107,508,479,10.344924449920654,center,150,150,300,300
1714930659.5588667,1714930659.5588667,0.0,person,15,107,506,479,10.45344591140747,center,150,150,300,300
1714930659.6619213,1714930659.6619213,0.0,person,19,108,506,480,10.556500434875488,center,150,150,300,300
1714930659.7819543,1714930659.7819543,0.0,person,20,107,506,480,10.676533460617065,center,150,150,300,300
1714930659.8963907,1714930659.8963907,0.0,person,23,107,507,479,10.790969848632812,center,150,150,300,300
1714930660.0039332,1714930660.0039332,0.0,person,34,107,506,479,10.898512363433838,center,150,150,300,300
1714930660.1021054,1714930660.1021054,0.0,person,33,107,502,480,10.996684551239014,center,150,150,300,300
1714930660.2055976,1714930660.2055976,0.0,person,39,107,499,480,11.100176811218262,center,150,150,300,300
1714930660.2811236,1714930660.2811236,0.0,person,41,111,499,479,11.175702810287476,center,150,150,300,300
1714930660.3726761,1714930660.3726761,0.0,person,41,108,497,479,11.267255306243896,center,150,150,300,300
1714930660.455959,1714930660.455959,0.0,person,40,108,496,480,11.35053825378418,center,150,150,300,300
1714930660.5549715,1714930660.5549715,0.0,person,40,108,496,480,11.44955062866211,center,150,150,300,300
1714930660.6504965,1714930660.6504965,0.0,person,41,108,495,479,11.54507565498352,center,150,150,300,300
1714930660.7468243,1714930660.7468243,0.0,person,40,108,495,479,11.641403436660767,center,150,150,300,300
1714930660.8353517,1714930660.8353517,0.0,person,43,108,495,479,11.729930877685547,center,150,150,300,300
1714930660.9323173,1714930660.9323173,0.0,person,42,108,496,479,11.82689642906189,center,150,150,300,300
1714930661.0280497,1714930661.0280497,0.0,person,44,107,496,479,11.92262887954712,center,150,150,300,300
1714930661.113896,1714930661.113896,0.0,person,43,107,496,479,12.008475065231323,center,150,150,300,300
1714930661.2070246,1714930661.2070246,0.0,person,43,107,496,479,12.101603746414185,center,150,150,300,300
1714930661.3019264,1714930661.3019264,0.0,person,43,108,497,479,12.196505546569824,center,150,150,300,300
1714930661.3980792,1714930661.3980792,0.0,person,40,107,497,479,12.29265832901001,center,150,150,300,300
1714930661.4910157,1714930661.4910157,0.0,person,40,108,497,479,12.385594844818115,center,150,150,300,300
1714930661.587472,1714930661.587472,0.0,person,40,108,499,479,12.482051134109497,center,150,150,300,300
1714930661.6738346,1714930661.6738346,0.0,person,44,107,500,479,12.568413734436035,center,150,150,300,300
1714930661.7631266,1714930661.7631266,0.0,person,42,107,501,479,12.657705783843994,center,150,150,300,300
1714930661.8510394,1714930661.8510394,0.0,person,44,107,502,479,12.74561858177185,center,150,150,300,300
1714930661.9400413,1714930661.9400413,0.0,person,41,107,503,479,12.834620475769043,center,150,150,300,300
1714930662.0402074,1714930662.0402074,0.0,person,41,107,502,479,12.934786558151245,center,150,150,300,300
1714930662.1352067,1714930662.1352067,0.0,person,45,107,500,480,13.029785871505737,center,150,150,300,300
1714930662.2205198,1714930662.2205198,0.0,person,42,107,501,480,13.11509895324707,center,150,150,300,300
1714930662.3125966,1714930662.3125966,0.0,person,42,107,500,479,13.207175731658936,center,150,150,300,300
1714930662.3957536,1714930662.3957536,0.0,person,38,107,499,479,13.290332794189453,center,150,150,300,300
1714930662.4972374,1714930662.4972374,0.0,person,39,108,496,479,13.39181661605835,center,150,150,300,300
1714930662.5920403,1714930662.5920403,0.0,person,47,107,497,479,13.486619472503662,center,150,150,300,300
1714930662.6991632,1714930662.6991632,0.0,person,50,107,494,479,13.593742370605469,center,150,150,300,300
1714930662.798331,1714930662.798331,0.0,person,52,107,493,479,13.692910194396973,center,150,150,300,300
1714930662.8827121,1714930662.8827121,0.0,person,50,108,493,479,13.777291297912598,center,150,150,300,300
1714930662.9800954,1714930662.9800954,0.0,person,49,108,492,479,13.874674558639526,center,150,150,300,300
1714930663.0678527,1714930663.0678527,0.0,person,50,107,492,479,13.962431907653809,center,150,150,300,300
1714930663.1633382,1714930663.1633382,0.0,person,49,107,491,479,14.057917356491089,center,150,150,300,300
1714930663.252251,1714930663.252251,0.0,person,51,108,491,479,14.146830081939697,center,150,150,300,300
1714930663.3514493,1714930663.3514493,0.0,person,49,107,490,479,14.246028423309326,center,150,150,300,300
1714930663.441216,1714930663.441216,0.0,person,50,107,490,479,14.335795164108276,center,150,150,300,300
1714930663.5378728,1714930663.5378728,0.0,person,49,108,490,479,14.432451963424683,center,150,150,300,300
1714930663.6253874,1714930663.6253874,0.0,person,49,107,490,479,14.51996660232544,center,150,150,300,300
1714930663.7089946,1714930663.7089946,0.0,person,51,108,489,479,14.6035737991333,center,150,150,300,300
1714930663.8034465,1714930663.8034465,0.0,person,51,107,490,479,14.698025703430176,center,150,150,300,300
1714930663.8960605,1714930663.8960605,0.0,person,49,107,489,479,14.790639638900757,center,150,150,300,300
1714930663.9870894,1714930663.9870894,0.0,person,50,108,488,479,14.88166856765747,center,150,150,300,300
1714930664.0875037,1714930664.0875037,0.0,person,49,107,488,479,14.982082843780518,center,150,150,300,300
1714930664.178138,1714930664.178138,0.0,person,48,107,487,479,15.072717189788818,center,150,150,300,300
1714930664.1811376,1714930664.1811376,0.0,remote,170,183,211,321,15.075716733932495,center,150,150,300,300
1714930664.272858,1714930664.272858,0.0,person,49,108,486,479,15.167437076568604,center,150,150,300,300
1714930664.2758574,1714930664.2758574,0.0,remote,168,184,208,320,15.17043662071228,center,150,150,300,300
1714930664.377065,1714930664.377065,0.0,person,49,107,486,479,15.271644115447998,center,150,150,300,300
1714930664.3800664,1714930664.3800664,0.0,cell phone,168,184,209,321,15.274645566940308,center,150,150,300,300
1714930664.382065,1714930664.382065,0.0,remote,168,184,208,320,15.276644229888916,center,150,150,300,300
1714930664.4767835,1714930664.4767835,0.0,person,49,108,486,479,15.371362686157227,center,150,150,300,300
1714930664.479811,1714930664.479811,0.0,cell phone,166,185,207,322,15.374390125274658,center,150,150,300,300
1714930664.4808102,1714930664.4808102,0.0,remote,166,186,207,321,15.375389337539673,center,150,150,300,300
1714930664.5826402,1714930664.5826402,0.0,person,48,108,485,479,15.477219343185425,center,150,150,300,300
1714930664.5856402,1714930664.5856402,0.0,cell phone,164,188,204,322,15.48021936416626,center,150,150,300,300
1714930664.721843,1714930664.721843,0.0,person,50,107,485,479,15.616422176361084,center,150,150,300,300
1714930664.7238333,1714930664.7238333,0.0,cell phone,163,188,204,322,15.618412494659424,center,150,150,300,300
1714930664.812628,1714930664.812628,0.0,person,49,108,485,479,15.707207202911377,center,150,150,300,300
1714930664.815628,1714930664.815628,0.0,remote,164,188,204,321,15.710207223892212,center,150,150,300,300
1714930664.8166268,1714930664.8166268,0.0,cell phone,164,188,204,322,15.711205959320068,center,150,150,300,300
1714930664.9063725,1714930664.9063725,0.0,person,50,108,486,479,15.800951719284058,center,150,150,300,300
1714930664.907393,1714930664.907393,0.0,cell phone,165,187,206,321,15.801972150802612,center,150,150,300,300
1714930664.9094036,1714930664.9094036,0.0,remote,165,187,205,320,15.803982734680176,center,150,150,300,300
1714930664.997309,1714930664.997309,0.0,person,49,107,485,479,15.89188814163208,center,150,150,300,300
1714930664.9993117,1714930664.9993117,0.0,cell phone,167,185,208,321,15.893890857696533,center,150,150,300,300
1714930665.0839012,1714930665.0839012,0.0,person,48,107,486,479,15.978480339050293,center,150,150,300,300
1714930665.0858984,1714930665.0858984,0.0,cell phone,168,184,207,322,15.980477571487427,center,150,150,300,300
1714930665.0888996,1714930665.0888996,0.0,remote,168,184,207,321,15.983478784561157,center,150,150,300,300
1714930665.1931145,1714930665.1931145,0.0,person,49,108,486,479,16.087693691253662,center,150,150,300,300
1714930665.29923,1714930665.29923,0.0,person,49,107,486,479,16.193809270858765,center,150,150,300,300
1714930665.3891492,1714930665.3891492,0.0,person,48,108,487,479,16.28372836112976,center,150,150,300,300
1714930665.4840825,1714930665.4840825,0.0,person,50,108,488,479,16.378661632537842,center,150,150,300,300
1714930665.5741143,1714930665.5741143,0.0,person,51,108,487,479,16.468693494796753,center,150,150,300,300
1714930665.6710963,1714930665.6710963,0.0,person,49,108,488,479,16.565675497055054,center,150,150,300,300
1714930665.761362,1714930665.761362,0.0,person,51,108,488,479,16.655941247940063,center,150,150,300,300
1714930665.8621092,1714930665.8621092,0.0,person,50,108,488,479,16.756688356399536,center,150,150,300,300
1714930665.9551477,1714930665.9551477,0.0,person,52,108,488,479,16.849726915359497,center,150,150,300,300
1714930666.0435545,1714930666.0435545,0.0,person,52,108,488,479,16.938133716583252,center,150,150,300,300
1714930666.1414998,1714930666.1414998,0.0,person,50,108,488,479,17.036078929901123,center,150,150,300,300
1714930666.2473552,1714930666.2473552,0.0,person,51,108,487,479,17.141934394836426,center,150,150,300,300
